,Score,Random State,Number of Features
936,0.16373780116578296,72,2
937,0.24409767354839096,72,3
938,0.2787885045366135,72,4
939,0.500529769576695,72,5
940,0.4922271981589871,72,6
941,0.4813954498747435,72,7
942,0.46321176624666116,72,8
943,0.6593630889014697,72,9
944,0.6446434805848007,72,10
945,0.6310218463305886,72,15
946,0.6450092608615463,72,20
947,0.6477457710316837,72,50
948,0.5961330300853409,72,100
949,0.4194512790732988,73,2
950,0.39698075779897657,73,3
951,0.5409968925634059,73,4
952,0.521999148709949,73,5
953,0.5031151202953608,73,6
954,0.48775368049889967,73,7
955,0.5053766197187964,73,8
956,0.5160435945247585,73,9
957,0.5193907522173935,73,10
958,0.5694443148953314,73,15
959,0.563018000162747,73,20
960,0.6487920828921625,73,50
961,0.5686777452576992,73,100
962,0.22328792719427748,74,2
963,0.38853536433379543,74,3
964,0.4495948075384404,74,4
965,0.5332862153439122,74,5
966,0.6463703406221841,74,6
967,0.6741375584365301,74,7
968,0.7017963608071086,74,8
969,0.7306209396499124,74,9
970,0.7029533584172281,74,10
971,0.6980361648745674,74,15
972,0.6774972744044852,74,20
973,0.6532785858259126,74,50
974,0.6181694026375013,74,100
975,0.13266233654805026,75,2
976,0.3008004082566985,75,3
977,0.35307754034176253,75,4
978,0.44229689526494087,75,5
979,0.46478714964150014,75,6
980,0.49248612489471444,75,7
981,0.4948803976643604,75,8
982,0.5104413662505489,75,9
983,0.5304296884072539,75,10
984,0.5199448248345475,75,15
985,0.5417765836341194,75,20
986,0.668531546314586,75,50
987,0.6032100301397452,75,100
988,0.3199300045315837,76,2
989,0.42039494878687844,76,3
990,0.7073947004548328,76,4
991,0.73890577810099,76,5
992,0.7091037083706078,76,6
993,0.7326660600051988,76,7
994,0.725587249297647,76,8
995,0.7040430292927706,76,9
996,0.6964272320585647,76,10
997,0.6572168079172511,76,15
998,0.6618671774247868,76,20
999,0.6052491669880595,76,50
1000,0.6001559959564455,76,100
1001,0.3179218260466118,77,2
1002,0.4424361316628792,77,3
1003,0.39879132363319714,77,4
1004,0.4216422538252115,77,5
1005,0.45337178647335685,77,6
1006,0.4527322883599795,77,7
1007,0.47274837015934446,77,8
1008,0.5290790788455166,77,9
1009,0.674826691981571,77,10
1010,0.6688284700927455,77,15
1011,0.694368345409025,77,20
1012,0.6415744126613114,77,50
1013,0.594840661250325,77,100
1014,0.20116812823123198,78,2
1015,0.43439935582604705,78,3
1016,0.4219925834550027,78,4
1017,0.7162492213474967,78,5
1018,0.7420640790311889,78,6
1019,0.7085116474733905,78,7
1020,0.7153879427353359,78,8
1021,0.7159957100508783,78,9
1022,0.7213058421481593,78,10
1023,0.683300737686817,78,15
1024,0.6457051545810518,78,20
1025,0.637659543582408,78,50
1026,0.6065026501260904,78,100
1027,0.4037677992457931,79,2
1028,0.4032803770999651,79,3
1029,0.4282332172836064,79,4
1030,0.44619575145918455,79,5
1031,0.6189994137272627,79,6
1032,0.6060764567108576,79,7
1033,0.6155295625238495,79,8
1034,0.6815283969055878,79,9
1035,0.6945342292265115,79,10
1036,0.6400252675893516,79,15
1037,0.6564345921561421,79,20
1038,0.6522751850139885,79,50
1039,0.6069544576797267,79,100
1040,0.5458654288862477,80,2
1041,0.7038888758017807,80,3
1042,0.7413577390145549,80,4
1043,0.7158924221330316,80,5
1044,0.6773726982839378,80,6
1045,0.6705945928318334,80,7
1046,0.6646248511923508,80,8
1047,0.6825425136373224,80,9
1048,0.6366394902892218,80,10
1049,0.6193140357850603,80,15
1050,0.602434906082747,80,20
1051,0.6281246078139358,80,50
1052,0.5957257623833825,80,100
1053,0.3144355768529242,81,2
1054,0.3092864966558915,81,3
1055,0.3700293231817491,81,4
1056,0.43031630821191424,81,5
1057,0.4345866856748698,81,6
1058,0.6920257011165389,81,7
1059,0.6859278770428956,81,8
1060,0.705522313341752,81,9
1061,0.6903735497623216,81,10
1062,0.6381956327649945,81,15
1063,0.6839371076001883,81,20
1064,0.6442638545140289,81,50
1065,0.6023518984956417,81,100
1066,0.4296294414505205,82,2
1067,0.442861133402465,82,3
1068,0.41341137597876865,82,4
1069,0.52771537866544,82,5
1070,0.5453029164609341,82,6
1071,0.5162880300755062,82,7
1072,0.7183989614404143,82,8
1073,0.7428461286878323,82,9
1074,0.7516547175777392,82,10
1075,0.7064854780903738,82,15
1076,0.691051595802419,82,20
1077,0.6608425704117444,82,50
1078,0.633857348948013,82,100
1079,0.25262391436586074,83,2
1080,0.710516654658629,83,3
1081,0.7354115676550913,83,4
1082,0.7581968837988643,83,5
1083,0.7322756783563066,83,6
1084,0.7486900532274432,83,7
1085,0.7218594249997571,83,8
1086,0.7359645890198966,83,9
1087,0.7361347071562153,83,10
1088,0.7076684135333098,83,15
1089,0.6839024390472477,83,20
1090,0.6437483245081772,83,50
1091,0.5965088353416279,83,100
1092,0.2907171767568446,84,2
1093,0.3543384995799934,84,3
1094,0.3643583442101237,84,4
1095,0.41858610608901925,84,5
1096,0.45496613780761164,84,6
1097,0.4563499402753034,84,7
1098,0.4653397241582582,84,8
1099,0.5215390366451926,84,9
1100,0.5112499046040553,84,10
1101,0.48117587704917153,84,15
1102,0.6814408503507248,84,20
1103,0.6346969872829102,84,50
1104,0.621367740233039,84,100
1105,0.2989021461672756,85,2
1106,0.4074682329931145,85,3
1107,0.429509183059412,85,4
1108,0.5333190022271337,85,5
1109,0.5274729725497533,85,6
1110,0.49683071382692023,85,7
1111,0.5791931104246866,85,8
1112,0.6006716478061234,85,9
1113,0.6099542202451665,85,10
1114,0.5644728676847087,85,15
1115,0.6070099997019927,85,20
1116,0.6258493743447391,85,50
1117,0.6063826529774816,85,100
1118,0.6006985628109924,86,2
1119,0.6688279015643133,86,3
1120,0.7029961808855014,86,4
1121,0.7163727279488751,86,5
1122,0.7083873221601884,86,6
1123,0.6719848149153584,86,7
1124,0.6775521621925592,86,8
1125,0.6417512605894976,86,9
1126,0.6726382064797456,86,10
1127,0.6680231802716322,86,15
1128,0.6754982738434543,86,20
1129,0.6220093621292238,86,50
1130,0.6517932230225714,86,100
1131,0.33289355989233993,87,2
1132,0.47689509709429334,87,3
1133,0.5692834098742434,87,4
1134,0.6142496572765548,87,5
1135,0.5875250446083491,87,6
1136,0.614010704994072,87,7
1137,0.62628797058029,87,8
1138,0.6326803500498792,87,9
1139,0.6266771049718463,87,10
1140,0.7028128981064745,87,15
1141,0.6960707693203725,87,20
1142,0.6548013957401047,87,50
1143,0.5972304320043994,87,100
1144,0.6415818152022987,88,2
1145,0.7050424721991797,88,3
1146,0.7175475984074926,88,4
1147,0.7029079453229969,88,5
1148,0.7065001334406146,88,6
1149,0.7069644983165267,88,7
1150,0.6937475780157696,88,8
1151,0.7097850162416579,88,9
1152,0.7022929777092729,88,10
1153,0.6559469889059062,88,15
1154,0.6378270737211837,88,20
1155,0.6364016359168773,88,50
1156,0.6093628116366183,88,100
1157,0.5840805404062813,89,2
1158,0.6345506049017395,89,3
1159,0.7266050766172916,89,4
1160,0.7545568316410302,89,5
1161,0.730310092178682,89,6
1162,0.7515108888539692,89,7
1163,0.7354191476373815,89,8
1164,0.7463741674364319,89,9
1165,0.7353780247454924,89,10
1166,0.6961276145276566,89,15
1167,0.693384925880506,89,20
1168,0.6170163655480025,89,50
1169,0.6218179901120445,89,100
1170,0.40681457250615116,90,2
1171,0.5554130180718047,90,3
1172,0.5283546388052272,90,4
1173,0.575775127434131,90,5
1174,0.5559500572872536,90,6
1175,0.5360664904975203,90,7
1176,0.534143647756564,90,8
1177,0.5770605591044179,90,9
1178,0.5685750563953116,90,10
1179,0.5476827899671468,90,15
1180,0.5530345322388215,90,20
1181,0.6013388701939556,90,50
1182,0.568461932237238,90,100
1183,0.5754344454587337,91,2
1184,0.6359996345445644,91,3
1185,0.6967856665700427,91,4
1186,0.748252752194378,91,5
1187,0.7222393965881833,91,6
1188,0.7155012630750273,91,7
1189,0.7231473292225971,91,8
1190,0.7144912148567565,91,9
1191,0.7104386987100243,91,10
1192,0.66855977859442,91,15
1193,0.6868863018205306,91,20
1194,0.6337938652378536,91,50
1195,0.6081021612190377,91,100
1196,0.3867626988769012,92,2
1197,0.46289568453336394,92,3
1198,0.41416848546163176,92,4
1199,0.47501575655827855,92,5
1200,0.41649833173329753,92,6
1201,0.4781260352637615,92,7
1202,0.5214417780354852,92,8
1203,0.49072259138913454,92,9
1204,0.7310842348693305,92,10
1205,0.6573497746206315,92,15
1206,0.6704472110276184,92,20
1207,0.630437894859854,92,50
1208,0.5933957861215577,92,100
1209,0.47396274421897333,93,2
1210,0.5475247127842022,93,3
1211,0.5252059805011888,93,4
1212,0.6876325990917813,93,5
1213,0.6609948897113187,93,6
1214,0.6985329922829395,93,7
1215,0.696477453705215,93,8
1216,0.7018389049027058,93,9
1217,0.6764738996608457,93,10
1218,0.6488387694657107,93,15
1219,0.6650592951343027,93,20
1220,0.6840036383362499,93,50
1221,0.6317235939676544,93,100
1222,0.4737964749591913,94,2
1223,0.48664696274975416,94,3
1224,0.5118195284202349,94,4
1225,0.5635685086458566,94,5
1226,0.5882796441353361,94,6
1227,0.6062868683916527,94,7
1228,0.6250372749802653,94,8
1229,0.6453228276170277,94,9
1230,0.619811664302153,94,10
1231,0.6171240196155239,94,15
1232,0.6181074641162352,94,20
1233,0.6152124993887382,94,50
1234,0.6229140637767889,94,100
1235,0.3967011672015003,95,2
1236,0.6240039256200907,95,3
1237,0.6300397457190401,95,4
1238,0.7518503025710804,95,5
1239,0.6948943220039314,95,6
1240,0.6957621589052658,95,7
1241,0.7143949388037087,95,8
1242,0.6952077543221322,95,9
1243,0.7046658597947337,95,10
1244,0.7263969743504128,95,15
1245,0.6698578024834345,95,20
1246,0.6449793291763883,95,50
1247,0.6036033051692513,95,100
1248,0.28596344639851634,96,2
1249,0.44015745232270287,96,3
1250,0.4552690832880042,96,4
1251,0.5153053323835117,96,5
1252,0.5065196917398147,96,6
1253,0.517561210579902,96,7
1254,0.5374454245574805,96,8
1255,0.5193050875450123,96,9
1256,0.5147769757726293,96,10
1257,0.6676539230482466,96,15
1258,0.635406463531633,96,20
1259,0.6469681970715462,96,50
1260,0.6028918072330419,96,100
1261,0.31768956147422645,97,2
1262,0.7150743756445149,97,3
1263,0.7117539134494221,97,4
1264,0.7536285335372667,97,5
1265,0.7054078090044208,97,6
1266,0.7196832443216048,97,7
1267,0.6836085637018414,97,8
1268,0.6936843669466624,97,9
1269,0.6797535607516281,97,10
1270,0.6475867607429192,97,15
1271,0.6476723161684811,97,20
1272,0.6120400531608561,97,50
1273,0.5755956027817846,97,100
1274,0.672500483584017,98,2
1275,0.7148092486677173,98,3
1276,0.7556064987460439,98,4
1277,0.7159758943683021,98,5
1278,0.6887084819761982,98,6
1279,0.6883968517127308,98,7
1280,0.6964896323160762,98,8
1281,0.6789660129183995,98,9
1282,0.7040940435975678,98,10
1283,0.6773434300809857,98,15
1284,0.6597747733072232,98,20
1285,0.6441462689801027,98,50
1286,0.6051802758236966,98,100
1287,0.06581622309001123,99,2
1288,0.6829649912782242,99,3
1289,0.7719115603506255,99,4
1290,0.7351763517239776,99,5
1291,0.7251762137481592,99,6
1292,0.7115557135678404,99,7
1293,0.7098428397453604,99,8
1294,0.6927656370573052,99,9
1295,0.7075471777663846,99,10
1296,0.6882167841540321,99,15
1297,0.6401735136146007,99,20
1298,0.6398267399632107,99,50
1299,0.6351327527782178,99,100
1300,0.5633366532405609,100,2
1301,0.6911309426872618,100,3
1302,0.6944744350229535,100,4
1303,0.7209342290930612,100,5
1304,0.755270964639519,100,6
1305,0.7324373616342128,100,7
1306,0.6884707286751168,100,8
1307,0.7277765221201378,100,9
1308,0.6975500390321376,100,10
1309,0.6791722467152271,100,15
1310,0.6604092882722872,100,20
1311,0.6228503540205965,100,50
1312,0.6297397765981929,100,100
1313,0.40577186437780666,101,2
1314,0.42695483695555847,101,3
1315,0.676944479714124,101,4
1316,0.674924268340028,101,5
1317,0.7187073750682088,101,6
1318,0.7276066408884037,101,7
1319,0.7028479201473046,101,8
1320,0.6844475350847324,101,9
1321,0.699056140951942,101,10
1322,0.6529533923428912,101,15
1323,0.6655543757305555,101,20
1324,0.6334167812568992,101,50
1325,0.5806884280012305,101,100
1326,0.21786673022831227,102,2
1327,0.4276436713124334,102,3
1328,0.37480507214187453,102,4
1329,0.462304934443888,102,5
1330,0.49409827863220457,102,6
1331,0.450854128469391,102,7
1332,0.408908508147258,102,8
1333,0.6889588196103,102,9
1334,0.6788535207966285,102,10
1335,0.6682593857814421,102,15
1336,0.6539350253740854,102,20
1337,0.6367351160017056,102,50
1338,0.649850860899811,102,100
1339,0.6160714748988385,103,2
1340,0.6279249594043694,103,3
1341,0.6749649411096088,103,4
1342,0.7144593201713324,103,5
1343,0.7054559628944512,103,6
1344,0.687049592098463,103,7
1345,0.686318020174447,103,8
1346,0.7266987578779351,103,9
1347,0.7114814935127346,103,10
1348,0.7049308786307603,103,15
1349,0.681897541951131,103,20
1350,0.6380351933084187,103,50
1351,0.6133803854983813,103,100
1352,0.28106019920564207,104,2
1353,0.4996003502552506,104,3
1354,0.5217697279103068,104,4
1355,0.5381462336368823,104,5
1356,0.7367614782424439,104,6
1357,0.6906475777372184,104,7
1358,0.7235962146595097,104,8
1359,0.6989872413399976,104,9
1360,0.7421321583648111,104,10
1361,0.6710087489485006,104,15
1362,0.698480197955055,104,20
1363,0.6301152871204228,104,50
1364,0.6097250869521031,104,100
1365,0.22702296567650615,105,2
1366,0.3148466253797505,105,3
1367,0.33555555755779276,105,4
1368,0.31708644048660095,105,5
1369,0.3977084557712185,105,6
1370,0.4246065971572466,105,7
1371,0.4339471829938282,105,8
1372,0.4984670012004514,105,9
1373,0.6393864723869359,105,10
1374,0.6679940795679218,105,15
1375,0.6522464925755292,105,20
1376,0.6617580596965394,105,50
1377,0.5886716727450747,105,100
1378,0.5293806316085357,106,2
1379,0.5492169746328779,106,3
1380,0.5517536545295139,106,4
1381,0.5372014561365581,106,5
1382,0.5797547740633409,106,6
1383,0.5828334229117649,106,7
1384,0.7522254823670514,106,8
1385,0.7082740749348111,106,9
1386,0.7355039995003849,106,10
1387,0.6966281770310614,106,15
1388,0.6919185924920392,106,20
1389,0.6518126758378904,106,50
1390,0.6239546057878613,106,100
1391,0.4459084131803255,107,2
1392,0.43571184179449296,107,3
1393,0.5091955119524825,107,4
1394,0.5699956915209206,107,5
1395,0.5894257699112367,107,6
1396,0.7237963624165413,107,7
1397,0.7356579166074175,107,8
1398,0.7449038974867015,107,9
1399,0.7079762987933087,107,10
1400,0.6882294162182123,107,15
1401,0.6804271759144589,107,20
1402,0.6108706289864678,107,50
1403,0.6362707294986112,107,100
1404,0.5795997816101175,108,2
1405,0.7076740356731098,108,3
1406,0.706043370987061,108,4
1407,0.6823311586048113,108,5
1408,0.6644914497000091,108,6
1409,0.6281964952321236,108,7
1410,0.6551178718308492,108,8
1411,0.6694959462525906,108,9
1412,0.678940152617806,108,10
1413,0.642363499758033,108,15
1414,0.6955434605726201,108,20
1415,0.6486616241111859,108,50
1416,0.6004802213799325,108,100
1417,0.6066320255846471,109,2
1418,0.6249349582394962,109,3
1419,0.7255016722003782,109,4
1420,0.7265512505902236,109,5
1421,0.6834499860024106,109,6
1422,0.7352768187666885,109,7
1423,0.6763816036265909,109,8
1424,0.6826564285314296,109,9
1425,0.6555790602489433,109,10
1426,0.6595860677198511,109,15
1427,0.7100990410446852,109,20
1428,0.6368184146028981,109,50
1429,0.5975991122719182,109,100
1430,0.5336282070383629,110,2
1431,0.7003570777747535,110,3
1432,0.7237857385185065,110,4
1433,0.6695277250381271,110,5
1434,0.6712194016535935,110,6
1435,0.642011512687539,110,7
1436,0.6717521072037258,110,8
1437,0.7093908557802721,110,9
1438,0.6720865332670847,110,10
1439,0.6473699262128083,110,15
1440,0.652805886670589,110,20
1441,0.6442058134499167,110,50
1442,0.6366425328656576,110,100
1443,0.43160559597707804,111,2
1444,0.7407788826203936,111,3
1445,0.7162167134465219,111,4
1446,0.7474247406854266,111,5
1447,0.7594542264128851,111,6
1448,0.7293598760874049,111,7
1449,0.7146207524425711,111,8
1450,0.7198504829327725,111,9
1451,0.7236879994010882,111,10
1452,0.6948463656897469,111,15
1453,0.6780843601521227,111,20
1454,0.6232643461803793,111,50
1455,0.6155581750391037,111,100
1456,0.4768843337010169,112,2
1457,0.5146857059868646,112,3
1458,0.7283144365605476,112,4
1459,0.7221162628042389,112,5
1460,0.7290792047144112,112,6
1461,0.7051620375853126,112,7
1462,0.7049600234640778,112,8
1463,0.7346007240572817,112,9
1464,0.7092573687042972,112,10
1465,0.692433574470648,112,15
1466,0.6413025952036454,112,20
1467,0.6447730442861694,112,50
1468,0.6157707863342795,112,100
1469,0.4609218697218823,113,2
1470,0.5555598209010468,113,3
1471,0.6654317202711064,113,4
1472,0.6915193137952322,113,5
1473,0.6591437737152508,113,6
1474,0.679049824926932,113,7
1475,0.6529688499162543,113,8
1476,0.6833839536754767,113,9
1477,0.7125090430790944,113,10
1478,0.7002723195738592,113,15
1479,0.6643822634872694,113,20
1480,0.6284607821443065,113,50
1481,0.6137278671623676,113,100
1482,0.324378676825518,114,2
1483,0.4269167138154223,114,3
1484,0.4101665377861595,114,4
1485,0.528500143110257,114,5
1486,0.5398266892801228,114,6
1487,0.5609312882319878,114,7
1488,0.5464167977386066,114,8
1489,0.5621432990291662,114,9
1490,0.5540939366318418,114,10
1491,0.5388317645325451,114,15
1492,0.5759615796175529,114,20
1493,0.5704784874839801,114,50
1494,0.6074864920996293,114,100
1495,0.5294649524777154,115,2
1496,0.5260269664094683,115,3
1497,0.5506837999609389,115,4
1498,0.5412870281220603,115,5
1499,0.5264213168086559,115,6
1500,0.5145199782730916,115,7
1501,0.5524619237491837,115,8
1502,0.5485350629128729,115,9
1503,0.5413284435719761,115,10
1504,0.6451433967711564,115,15
1505,0.6486055615658894,115,20
1506,0.6071544452370494,115,50
1507,0.6208362621911652,115,100
1508,0.12625070267319183,116,2
1509,0.28380332240515305,116,3
1510,0.43753343794573163,116,4
